json_path,tempo,mode,tonic,density,tempo_band,density_bucket,mood,source,predicted_mood,pred_confidence,human_mood
output_basslines/TURNER_TINA/We_Dont_Need_Another_Hero_Thunderdome_.json,101.0,major,F#,5.544,med,high,easygoing,heuristic,,,
output_basslines/TURNER_TINA/Whatever_You_Want.json,105.0,minor,F#,14.834,med,high,wistful,heuristic,,,
output_basslines/TURNER_TINA/Whats_Love_Got_To_Do_With_It.json,96.0,major,G,3.172,med,med,easygoing,heuristic,,,
output_basslines/T_Pau/China_In_Your_Hand.json,70.0,major,B-,0.192,slow,low,calm,heuristic,,,
output_basslines/Taco/Puttinon_the_Ritz.json,190.0,minor,G,6.766,fast,high,angry,heuristic,,,
output_basslines/Tag_Team/Whoomp_There_It_Is_.json,129.0,major,B,1.952,fast,low,neutral,neutral,joyful,0.498843,
output_basslines/Taja_Sevelle/Take_Me_for_a_Ride.json,127.0,major,C#,5.129,fast,high,joyful,heuristic,,,
output_basslines/Take_That/Back_For_Good.json,79.0,major,F,12.245,slow,high,neutral,neutral,easygoing,0.495000,
output_basslines/Take_That/Everything_Changes.json,128.0,major,G,11.922,fast,high,joyful,heuristic,,,
output_basslines/Take_That/How_Deep_Is_Your_Love.json,100.0,major,E,10.461,med,high,easygoing,heuristic,,,
output_basslines/Take_That/Love_Aint_Here_Anymore.json,93.0,minor,B,4.618,med,high,wistful,heuristic,,,
output_basslines/Take_That/Never_Forget.json,92.0,major,A,6.321,med,high,easygoing,heuristic,,,
output_basslines/Take_That/Pray.json,108.0,major,D,4.645,med,high,easygoing,heuristic,,,
output_basslines/Take_That/Sure.json,71.0,major,B,7.409,slow,high,neutral,neutral,easygoing,0.501186,
output_basslines/Tal_Bachman/Shes_So_High.json,110.0,major,A,4.709,fast,high,joyful,heuristic,,,
output_basslines/Talk_Talk/Such_a_Shame.json,123.0,minor,G,7.517,fast,high,angry,heuristic,,,
output_basslines/Talk_of_the_Town/The_Kwek_Kwek_Song.json,142.0,major,A,4.135,fast,high,joyful,heuristic,,,
output_basslines/Talk_of_the_Town/The_La_La_Song.json,138.0,major,E-,4.504,fast,high,joyful,heuristic,,,
output_basslines/Talking_Heads/And_She_Was.json,126.0,major,A,3.196,fast,med,joyful,pred@≥0.68,joyful,0.733317,
output_basslines/Talking_Heads/Burning_Down_the_House.json,101.0,minor,D,10.945,med,high,wistful,heuristic,,,
output_basslines/Talking_Heads/Once_in_a_Lifetime.json,118.19,major,G,2.962,fast,med,joyful,pred@≥0.68,joyful,0.725433,
output_basslines/Talking_Heads/Psycho_Killer.json,110.0,minor,A,3.785,fast,high,angry,heuristic,,,
output_basslines/Talking_Heads/Take_Me_to_the_River.json,100.0,minor,E,3.781,med,high,wistful,heuristic,,,
output_basslines/Talking_Heads/Wild_Wild_Life.json,137.0,major,E,4.665,fast,high,joyful,heuristic,,,
output_basslines/Tammy_Wynette/Stand_By_Your_Man.json,104.0,major,A,2.8,med,med,easygoing,heuristic,,,
output_basslines/Tammy_Wynette/The_Ceremony.json,82.0,major,B,2.534,slow,med,neutral,neutral,easygoing,0.498615,
output_basslines/Tanita_Tikaram/Twist_In_My_Sobriety.json,115.0,minor,F#,4.945,fast,high,angry,heuristic,,,
output_basslines/Tasmin_Archer/Sleeping_Satelite.json,96.0,minor,F,5.086,med,high,wistful,heuristic,,,
output_basslines/Tasmin_Archer/Sleeping_Satellite.json,95.98,minor,F,5.086,med,high,wistful,heuristic,,,
output_basslines/Tatum_Art/Aint_Misbehavin.json,112.0,major,D,3.899,fast,high,joyful,heuristic,,,
output_basslines/Tatum_Art/Fine_Dandy.json,123.0,major,F,4.701,fast,high,joyful,heuristic,,,
output_basslines/Tatum_Art/I_Surrender_Dear.json,50.0,minor,A,10.569,slow,high,neutral,neutral,wistful,0.508797,
output_basslines/Tatum_Art/Stardust.json,120.0,major,C,4.131,fast,high,joyful,heuristic,,,
output_basslines/Tatum_Art/The_Very_Thought_of_You.json,120.0,major,G,3.083,fast,med,joyful,pred@≥0.68,joyful,0.725433,
output_basslines/Tatyana_Ali/Daydreamin.json,98.0,major,F#,4.045,med,high,easygoing,heuristic,,,
output_basslines/Tavares/Dont_Take_Away_the_Music.json,125.0,major,E-,5.648,fast,high,joyful,heuristic,,,
output_basslines/Tavares/Heaven_Must_Be_Missing_an_Angel.json,117.0,major,C,16.992,fast,high,joyful,heuristic,,,
output_basslines/Tavares/It_Only_Takes_a_Minute.json,125.0,major,B,6.956,fast,high,joyful,heuristic,,,
output_basslines/Taylor_Dayne/Cant_Get_Enough_of_Your_Love.json,108.0,major,F,5.656,med,high,easygoing,heuristic,,,
output_basslines/Taylor_Dayne/Ill_Always_Love_You.json,84.0,major,C,3.533,slow,high,neutral,neutral,calm,0.497402,
output_basslines/Taylor_Dayne/Tell_It_to_My_Heart.json,130.0,major,A-,10.324,fast,high,joyful,heuristic,,,
output_basslines/Taylor_James/Country_Road.json,76.0,major,G,4.907,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/Taylor_James/Dont_Let_Me_Be_Lonely_Tonight.json,74.0,major,D,3.786,slow,high,neutral,neutral,calm,0.495314,
output_basslines/Taylor_James/Never_Die_Young.json,140.0,major,E,3.905,fast,high,joyful,heuristic,,,
output_basslines/Taylor_James/One_Man_Parade.json,124.0,minor,D,3.875,fast,high,angry,heuristic,,,
output_basslines/Taylor_James/Riding_on_a_Railroad.json,148.0,major,C,3.4,fast,med,joyful,pred@≥0.68,joyful,0.728580,
output_basslines/Taylor_James/Something_in_the_Way_She_Moves.json,78.0,major,F,3.86,slow,high,neutral,neutral,easygoing,0.495000,
output_basslines/Taylor_James/Steamroller.json,107.0,major,C,5.08,med,high,easygoing,heuristic,,,
output_basslines/Taylor_James/Sweet_Baby_James.json,140.0,major,D,1.356,fast,low,neutral,neutral,joyful,0.494577,
output_basslines/Taylor_James/Your_Smiling_Face.json,144.0,major,C#,4.389,fast,high,joyful,heuristic,,,
output_basslines/Taylor_James/Youve_Got_A_Friend.json,91.0,major,A,3.385,med,med,easygoing,heuristic,,,
output_basslines/Tears_for_Fears/Everybody_Wants_To_Rule_The_World.json,110.0,major,G,6.703,fast,high,joyful,heuristic,,,
output_basslines/Tears_for_Fears/Head_Over_Heels.json,103.0,minor,A,4.682,med,high,wistful,heuristic,,,
output_basslines/Tears_for_Fears/Laid_So_Low_Tears_Roll_Down_.json,115.0,minor,E-,2.031,fast,low,neutral,neutral,angry,0.475191,
output_basslines/Tears_for_Fears/Shout.json,95.0,minor,C,9.424,med,high,wistful,heuristic,,,
output_basslines/Tears_for_Fears/Sowing_the_Seeds_of_Love.json,95.0,major,C,9.011,med,high,easygoing,heuristic,,,
output_basslines/Tears_n_Joy/I_Will_Always_Love_You.json,120.0,minor,F#,8.004,fast,high,angry,heuristic,,,
output_basslines/Technohead/I_Wanna_Be_a_Hippy.json,178.0,major,C#,2.955,fast,med,joyful,pred@≥0.68,joyful,0.736630,
output_basslines/Technotronic/Move_This.json,121.0,major,B-,13.0,fast,high,joyful,heuristic,,,
output_basslines/Technotronic/Pump_Up_the_Jam.json,124.0,minor,C,8.869,fast,high,angry,heuristic,,,
output_basslines/Ted_Nugent/Cat_Scratch_Fever.json,123.0,minor,A,6.827,fast,high,angry,heuristic,,,
"output_basslines/Television_Theme_Songs/Candy-Coated_Popcorn,_Peanuts,_and_a_Prize.json",175.0,major,A-,5.126,fast,high,joyful,heuristic,,,
output_basslines/Television_Theme_Songs/Coronation_Street.json,78.0,minor,E-,3.581,slow,high,neutral,neutral,wistful,0.514376,
output_basslines/Television_Theme_Songs/ER.json,100.0,minor,E,3.276,med,med,wistful,heuristic,,,
output_basslines/Television_Theme_Songs/Eastenders.json,96.0,major,E-,4.291,med,high,easygoing,heuristic,,,
"output_basslines/Television_Theme_Songs/Spiderman,_laraignee.json",100.0,minor,D,8.404,med,high,wistful,heuristic,,,
output_basslines/Television_Theme_Songs/The_Waltons.json,180.0,major,G,2.286,fast,low,neutral,neutral,joyful,0.497500,
output_basslines/Television_Theme_Songs/X-Files.json,118.0,minor,B-,6.739,fast,high,angry,heuristic,,,
output_basslines/Telly_Savalas/Some_Broken_Hearts_Never_Mend.json,95.0,major,A,3.983,med,high,easygoing,heuristic,,,
output_basslines/Ten_Years_After/Id_Love_to_Change_the_World.json,120.0,minor,E,4.182,fast,high,angry,heuristic,,,
output_basslines/Terry_Jacks/Seasons_in_the_Sun.json,98.0,major,F,5.194,med,high,easygoing,heuristic,,,
output_basslines/Terry_Stafford/Suspicion.json,139.0,major,G,3.969,fast,high,joyful,heuristic,,,
output_basslines/Texas/Say_What_You_Want.json,198.0,major,E,2.964,fast,med,joyful,pred@≥0.68,joyful,0.732602,
output_basslines/The_Alan_Parsons_Project/Damned_If_I_Do.json,132.0,minor,G,5.64,fast,high,angry,heuristic,,,
output_basslines/The_Alan_Parsons_Project/Dont_Answer_Me.json,113.0,major,C,3.399,fast,med,joyful,pred@≥0.68,joyful,0.731115,
output_basslines/The_Alan_Parsons_Project/Eye_In_The_Sky.json,112.0,major,D,3.352,fast,med,joyful,pred@≥0.68,joyful,0.738438,
output_basslines/The_Alan_Parsons_Project/Final_Reunion_End_Title.json,100.0,minor,A,5.598,med,high,wistful,heuristic,,,
output_basslines/The_Alan_Parsons_Project/Games_People_Play.json,133.0,minor,B,18.063,fast,high,angry,heuristic,,,
output_basslines/The_Alan_Parsons_Project/I_Wouldnt_Want_To_Be_Like_You.json,100.0,minor,C,6.164,med,high,wistful,heuristic,,,
output_basslines/The_Alan_Parsons_Project/Lucifer.json,121.01,minor,D,10.051,fast,high,angry,heuristic,,,
output_basslines/The_Alan_Parsons_Project/Mammagamma.json,207.0,minor,A,9.84,fast,high,angry,heuristic,,,
output_basslines/The_Alan_Parsons_Project/Prime_Time.json,71.0,major,E-,4.05,slow,high,calm,manual,calm,0.494659,calm
output_basslines/The_Alan_Parsons_Project/The_Cask_Of_Amontillado.json,120.0,minor,C,5.907,fast,high,angry,heuristic,,,
output_basslines/The_Alan_Parsons_Project/The_Raven.json,93.0,major,F,6.03,med,high,easygoing,heuristic,,,
output_basslines/The_Alan_Parsons_Project/The_System_of_Dr._Tarr_and_Professor_Fether.json,113.0,minor,C,10.231,fast,high,angry,heuristic,,,
"output_basslines/The_Alan_Parsons_Project/The_Turn_of_a_Friendly_Card,_Part_2.json",92.0,minor,D,3.464,med,med,wistful,heuristic,,,
output_basslines/The_Alan_Parsons_Project/What_Goes_Up.json,100.0,minor,C,3.329,med,med,wistful,heuristic,,,
output_basslines/The_Allman_Brothers_Band/Blue_Sky.json,95.0,major,A,4.06,med,high,easygoing,heuristic,,,
output_basslines/The_Allman_Brothers_Band/In_Memory_of_Elizabeth_Reed.json,105.0,minor,E,7.332,med,high,wistful,heuristic,,,
output_basslines/The_Allman_Brothers_Band/Jessica.json,205.0,major,A,4.205,fast,high,joyful,heuristic,,,
output_basslines/The_Allman_Brothers_Band/Melissa.json,82.0,major,E,6.79,slow,high,neutral,neutral,calm,0.495314,
output_basslines/The_Allman_Brothers_Band/Midnight_Rider.json,100.0,major,F,3.951,med,high,easygoing,heuristic,,,
output_basslines/The_Allman_Brothers_Band/One_Way_Out.json,112.0,major,D,14.662,fast,high,joyful,heuristic,,,
output_basslines/The_Allman_Brothers_Band/Rambin_Man.json,170.0,major,G,4.31,fast,high,joyful,heuristic,,,
output_basslines/The_Allman_Brothers_Band/Stormy_Monday.json,174.0,major,C,2.394,fast,low,neutral,neutral,joyful,0.499809,
output_basslines/The_Allman_Brothers_Band/Whipping_Post.json,97.0,minor,A,9.131,med,high,wistful,heuristic,,,
output_basslines/The_Animals/San_Franciscan_Nights.json,93.0,major,C,5.607,med,high,easygoing,heuristic,,,
output_basslines/The_Animals/Sky_Pilot.json,109.0,major,B-,5.813,med,high,easygoing,heuristic,,,
output_basslines/The_Animals/The_House_of_the_Rising_Sun.json,110.0,minor,A,5.246,fast,high,angry,heuristic,,,
output_basslines/The_Animals/We_Gotta_Get_Out_Of_This_Place.json,125.0,major,F,5.713,fast,high,joyful,heuristic,,,
output_basslines/The_Animals/When_I_Was_Young.json,120.0,major,C,7.106,fast,high,joyful,heuristic,,,
output_basslines/The_Archies/Sugar_Sugar.json,125.0,major,D,5.986,fast,high,joyful,heuristic,,,
output_basslines/The_Association/Along_Comes_Mary.json,143.0,major,D,5.009,fast,high,joyful,heuristic,,,
output_basslines/The_Association/Never_My_Love.json,93.0,major,C#,4.21,med,high,easygoing,heuristic,,,
output_basslines/The_Association/Windy.json,132.0,major,F,3.371,fast,med,joyful,pred@≥0.68,joyful,0.729187,
output_basslines/The_B-52_s/Dry_County.json,120.01,minor,C,5.542,fast,high,angry,heuristic,,,
output_basslines/The_B-52_s/Love_Shack.json,135.0,minor,F,11.565,fast,high,angry,heuristic,,,
output_basslines/The_B-52_s/Meet_The_Flinstones.json,142.0,major,C#,7.423,fast,high,joyful,heuristic,,,
output_basslines/The_B-52_s/Meet_The_Flintstones.json,142.0,major,C#,7.423,fast,high,joyful,heuristic,,,
output_basslines/The_B-52_s/Rock_Lobster.json,183.0,minor,C,2.718,fast,med,angry,pred@≥0.68,angry,0.701682,
output_basslines/The_Babys/Midnight_Rendezvous.json,133.0,minor,A,7.698,fast,high,angry,heuristic,,,
output_basslines/The_Bangles/Eternal_Flame.json,77.0,major,G,5.347,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/The_Bangles/Hazy_Shade_of_Winter.json,132.0,minor,D,4.947,fast,high,angry,heuristic,,,
output_basslines/The_Bangles/Manic_Monday.json,116.0,major,D,2.875,fast,med,joyful,pred@≥0.68,joyful,0.733438,
output_basslines/The_Bangles/Walk_Like_an_Egyptian.json,104.0,minor,D,5.85,med,high,wistful,heuristic,,,
"output_basslines/The_Beach_Boys/Anna_Lee,_the_Healer.json",96.0,major,G,3.316,med,med,easygoing,heuristic,,,
output_basslines/The_Beach_Boys/Barbara_Ann.json,78.0,major,F#,5.81,slow,high,neutral,neutral,easygoing,0.488042,
output_basslines/The_Beach_Boys/California_Girls.json,116.0,major,B,6.552,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Caroline_No.json,77.0,major,F#,4.489,slow,high,neutral,neutral,easygoing,0.490542,
"output_basslines/The_Beach_Boys/Cool,_Cool_Water.json",136.0,major,C,2.123,fast,low,neutral,neutral,joyful,0.499809,
output_basslines/The_Beach_Boys/Dance_Dance_Dance.json,149.0,minor,C,6.995,fast,high,angry,heuristic,,,
output_basslines/The_Beach_Boys/Dont_Talk_Put_Your_Head_on_My_Shoulder_.json,110.0,major,F#,1.826,fast,low,neutral,neutral,joyful,0.490175,
output_basslines/The_Beach_Boys/Dont_Worry_Baby.json,122.0,major,C,10.356,fast,high,joyful,heuristic,,,
"output_basslines/The_Beach_Boys/Fun,_Fun,_Fun.json",157.0,major,E,7.711,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/God_Only_Knows.json,116.0,major,A,3.115,fast,med,joyful,pred@≥0.68,joyful,0.728317,
output_basslines/The_Beach_Boys/Good_Vibrations.json,146.0,minor,E-,3.246,fast,med,angry,pred@≥0.68,angry,0.705225,
"output_basslines/The_Beach_Boys/Help_Me,_Ronda.json",137.0,major,C#,5.165,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Help_Me_Rhonda.json,140.0,major,C#,5.267,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Here_Today.json,120.0,major,A,4.705,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Heroes_and_Villains.json,140.0,major,C#,2.5,fast,low,neutral,neutral,joyful,0.519130,
output_basslines/The_Beach_Boys/I_Get_Around.json,144.0,major,F,8.53,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/I_Just_Wasnt_Made_for_These_Times.json,95.0,minor,C,6.273,med,high,wistful,heuristic,,,
output_basslines/The_Beach_Boys/I_Know_Theres_an_Answer.json,110.0,major,C,9.754,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Im_Waiting_for_the_Day.json,120.0,major,F,4.754,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/In_My_Room.json,109.0,major,C,1.66,med,low,easygoing,heuristic,,,
output_basslines/The_Beach_Boys/Kokomo.json,116.0,major,F,22.055,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Little_Deuce_Coupe.json,90.0,major,C,7.371,med,high,easygoing,heuristic,,,
output_basslines/The_Beach_Boys/Little_Saint_Nick.json,130.0,minor,G#,4.019,fast,high,angry,heuristic,,,
output_basslines/The_Beach_Boys/Please_Let_Me_Wonder.json,138.0,major,E,6.359,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Sail_On_Sailor.json,72.0,major,C,8.074,slow,high,neutral,neutral,calm,0.496027,
output_basslines/The_Beach_Boys/Sloop_John_B.json,125.0,major,A-,4.67,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Surfin_Safari.json,155.0,major,B-,24.012,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Surfin_USA.json,165.0,major,E-,4.683,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Surfs_Up.json,84.0,major,B-,1.643,slow,low,calm,heuristic,,,
output_basslines/The_Beach_Boys/The_Beach_Boys_Medley.json,140.0,major,E,5.715,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Wipeout.json,150.0,major,C,5.29,fast,high,joyful,heuristic,,,
output_basslines/The_Beach_Boys/Wonderful.json,80.0,major,C#,3.231,slow,med,neutral,neutral,calm,0.496184,
output_basslines/The_Beach_Boys/Wouldnt_It_Be_Nice.json,185.0,major,F,3.076,fast,med,joyful,pred@≥0.68,joyful,0.731254,
output_basslines/The_Beach_Boys/You_Still_Believe_in_Me.json,89.0,major,B,3.982,slow,high,neutral,neutral,easygoing,0.517794,
output_basslines/The_Beatles/A_Day_in_the_Life.json,75.0,minor,E,7.663,slow,high,wistful,manual,wistful,0.535000,wistful
output_basslines/The_Beatles/A_Hard_Days_Night.json,145.0,major,G,3.941,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/A_Shot_of_Rhythm_and_Blues.json,136.0,major,F,4.156,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/A_Taste_Of_Honey.json,120.0,minor,F#,2.325,fast,low,neutral,neutral,angry,0.477050,
output_basslines/The_Beatles/Across_the_Universe.json,80.0,major,D,8.142,slow,high,easygoing,manual,calm,0.495314,easygoing
output_basslines/The_Beatles/Act_Naturally.json,160.0,major,G,2.611,fast,med,joyful,pred@≥0.68,joyful,0.727370,
output_basslines/The_Beatles/Aint_She_Sweet.json,150.0,major,C,7.96,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/All_Ive_Got_to_Do.json,100.0,major,A,3.94,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/All_My_Loving.json,152.0,major,E,3.88,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/All_Things_Must_Pass.json,84.0,major,A-,4.498,slow,high,neutral,neutral,calm,0.497402,
output_basslines/The_Beatles/All_Together_Now.json,96.0,major,G,6.656,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/All_You_Need_Is_Love.json,102.0,major,G,3.918,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/And_I_Love_Her.json,110.0,major,C#,1.448,fast,low,neutral,neutral,joyful,0.498818,
output_basslines/The_Beatles/And_Your_Bird_Can_Sing.json,120.0,major,E,5.618,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Another_Girl.json,160.0,minor,A,3.425,fast,med,angry,pred@≥0.68,angry,0.729355,
output_basslines/The_Beatles/Anytime_at_All.json,140.0,major,D,3.617,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Ask_Me_Why.json,142.0,major,E,3.759,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Baby_Its_You.json,122.0,minor,E,3.354,fast,med,angry,pred@≥0.68,angry,0.695211,
output_basslines/The_Beatles/Baby_Youre_a_Rich_Man.json,103.0,major,C,7.568,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Babys_In_Black.json,99.0,major,A,3.627,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Back_In_the_U.S.S.R..json,144.0,minor,A,8.745,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Bad_Boy.json,135.0,major,F,9.064,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Bad_to_Me_demo_.json,120.0,major,E-,3.16,fast,med,joyful,pred@≥0.68,joyful,0.731115,
output_basslines/The_Beatles/Ballad_of_John_and_Yoko.json,125.0,major,E,4.883,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Beatle_medley_.json,192.0,major,F,5.975,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Because.json,80.0,minor,F#,4.232,slow,high,neutral,neutral,wistful,0.526259,
output_basslines/The_Beatles/Being_For_The_Benefit_Of_Mr._Kite.json,110.0,minor,D,5.221,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Being_for_the_Benefit_of_Mr._Kite_takes_1_and_2_.json,110.0,minor,D,5.221,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Birthday.json,144.0,major,B-,6.299,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Blackbird.json,96.0,major,C,4.793,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Blue_Jay_Way.json,87.0,major,C,8.427,slow,high,neutral,neutral,calm,0.498005,
output_basslines/The_Beatles/Boys.json,142.0,major,A,7.29,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Cant_Buy_Me_Love.json,168.0,major,C,3.808,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Carol.json,164.0,major,F,3.914,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Carry_That_Weight.json,100.0,major,C,7.007,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Catswalk.json,128.0,minor,D,4.943,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Cayenne.json,140.0,minor,C,2.155,fast,low,neutral,neutral,angry,0.475191,
output_basslines/The_Beatles/Chains.json,151.0,major,B-,3.653,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Clarabella.json,160.0,major,F,3.606,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Come_Together.json,85.0,minor,D,5.027,slow,high,wistful,manual,wistful,0.522500,wistful
output_basslines/The_Beatles/Come_and_Get_It.json,114.0,major,C,7.794,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Cry_Baby_Cry.json,75.0,major,C,7.893,slow,high,neutral,neutral,calm,0.496027,
output_basslines/The_Beatles/Cry_For_A_Shadow.json,166.0,major,C,3.322,fast,med,joyful,pred@≥0.68,joyful,0.727124,
"output_basslines/The_Beatles/Crying,_Waiting,_Hoping.json",128.0,major,C,4.268,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Day_Tripper.json,140.0,major,D,5.13,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Dear_Prudence.json,72.0,major,G,5.656,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/The_Beatles/Dear_Santa_Oh_Darlin_.json,111.0,major,A,4.935,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Devil_in_Her_Heart.json,120.0,major,G,4.361,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Dig_It.json,150.0,major,B-,5.84,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Dig_a_Pony.json,115.0,major,D,4.234,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Dizzy_Miss_Lizzy.json,150.0,major,A,7.917,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Do_You_Want_to_Know_a_Secret.json,104.0,minor,F#,4.069,med,high,wistful,heuristic,,,
output_basslines/The_Beatles/Doctor_Robert.json,160.0,minor,E,3.811,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Dont_Bother_Me.json,148.4,minor,E,6.695,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Dont_Ever_Change.json,136.0,major,F,4.143,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Dont_Let_Me_Down.json,100.0,major,E,5.429,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Dont_Pass_Me_By.json,86.0,major,C,5.027,slow,high,neutral,neutral,calm,0.498005,
output_basslines/The_Beatles/Dream_Baby.json,150.0,major,F,4.173,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Drive_My_Car.json,130.0,major,G,5.978,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Early_in_the_Morning_Hi_Ho_Silver.json,128.0,major,F,7.916,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Eight_Days_A_Week.json,134.0,major,G,3.865,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Eleanor_Rigby.json,136.0,minor,E,7.95,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Elenor_Rigby.json,120.0,minor,E,4.603,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Every_Little_Thing.json,123.0,major,A,5.204,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Everybodys_Got_Something_to_Hide_Except_Me_and_My_Monkey.json,126.0,major,A,9.348,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Everybodys_Trying_To_Be_My_Baby.json,150.0,major,C,7.263,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Fixing_a_Hole.json,130.0,minor,F,2.308,fast,low,neutral,neutral,angry,0.470813,
output_basslines/The_Beatles/Flying.json,95.0,major,C,6.186,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/For_No_One.json,164.0,major,B,1.688,fast,low,neutral,neutral,joyful,0.498843,
output_basslines/The_Beatles/For_You_Blue.json,135.0,major,C,8.0,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Free_as_a_Bird.json,73.0,minor,A,3.912,slow,high,neutral,neutral,wistful,0.510000,
output_basslines/The_Beatles/From_Me_to_You.json,120.0,major,G,6.828,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Get_Back.json,122.7,major,D,7.622,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Getting_Better.json,120.0,major,C,3.607,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Girl.json,102.0,minor,C,3.013,med,med,wistful,heuristic,,,
output_basslines/The_Beatles/Glad_All_Over.json,156.0,major,C,4.209,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Glass_Onion.json,120.0,major,F,5.114,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Golden_Slumbers.json,96.0,major,C,4.568,med,high,easygoing,heuristic,,,
output_basslines/The_Beatles/Good_Day_Sunshine.json,120.0,minor,B,4.18,fast,high,angry,heuristic,,,
output_basslines/The_Beatles/Good_Morning_Good_Morning.json,125.0,major,D,4.496,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Good_Night.json,145.0,major,G,3.941,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Goodnight.json,90.0,major,G,3.079,med,med,easygoing,heuristic,,,
output_basslines/The_Beatles/Got_To_Get_You_Into_My_Life.json,137.0,major,C,4.027,fast,high,joyful,heuristic,,,
output_basslines/The_Beatles/Hallelujah_I_Love_Her_So.json,84.0,major,C,4.659,slow,high,neutral,neutral,calm,0.497402,
output_basslines/The_Beatles/Happiness_Is_a_Warm_Gun.json,77.0,major,C,4.885,slow,high,neutral,neutral,calm,0.496027,
output_basslines/The_Beatles/Hark_the_Herald_Angels_Sing_Help_.json,173.0,major,A,3.342,fast,med,joyful,pred@≥0.68,joyful,0.733665,
