json_path,mood,mood_raw,tempo,mode,tonic,density,tempo_band,density_bucket,source,predicted_mood,pred_confidence,human_mood
output_basslines/Tiffany/I_Thing_Were_Alone_Now.json,angry,angry,120.0,minor,B,6.455,fast,high,heuristic,,,
output_basslines/Tim_Immers/Liever_Dan_Lief.json,angry,angry,111.0,minor,F#,10.75,fast,high,heuristic,,,
output_basslines/Tim_Immers/Roze_Bril.json,joyful,joyful,150.0,major,F,4.711,fast,high,heuristic,,,
output_basslines/Time_Bandits/Im_Specialized_in_You.json,joyful,joyful,116.0,major,C,8.107,fast,high,heuristic,,,
output_basslines/Timeless/Where_Is_the_Love.json,calm_easygoing,easygoing,105.0,major,D,15.138,med,high,heuristic,,,
output_basslines/Tina_Turner/GoldenEye.json,melancholic_wistful,wistful,100.0,minor,B,3.425,med,med,heuristic,,,
output_basslines/Tina_Turner/Golden_Eye.json,melancholic_wistful,wistful,106.0,minor,C,3.448,med,med,heuristic,,,
output_basslines/Tina_Turner/Nutbush_City_Limits.json,joyful,joyful,130.0,major,A,7.985,fast,high,heuristic,,,
output_basslines/Tina_Turner/Simply_the_Best.json,calm_easygoing,easygoing,109.98,major,E,15.515,med,high,heuristic,,,
output_basslines/Tina_Turner/Why_Must_We_Wait_Until_Tonight.json,calm_easygoing,easygoing,91.0,major,E-,5.071,med,high,heuristic,,,
output_basslines/Todd_Rundgren/I_Saw_the_Light.json,joyful,joyful,117.0,major,C#,4.696,fast,high,heuristic,,,
output_basslines/Todd_Rundgren/Sidewalk_Cafe.json,angry,angry,121.0,minor,E,5.125,fast,high,heuristic,,,
"output_basslines/Tom_Astor/Hallo,_guten_Morgen_Deutschland.json",angry,angry,120.0,minor,E-,4.197,fast,high,heuristic,,,
output_basslines/Tom_Astor/Wer_Liebe_sucht.json,calm_easygoing,easygoing,108.0,major,A,3.634,med,high,heuristic,,,
output_basslines/Tom_Jones/Delilah.json,calm_easygoing,easygoing,102.0,major,B-,5.063,med,high,heuristic,,,
output_basslines/Tom_Jones/Help_Yourself.json,angry,angry,120.0,minor,G,4.477,fast,high,heuristic,,,
output_basslines/Tom_Jones/I_Who_Have_Nothing.json,angry,angry,139.0,minor,E,2.824,fast,med,pred@≥0.68,angry,0.692711,
output_basslines/Tom_Jones/If_I_Only_Knew.json,joyful,joyful,116.0,major,E-,10.877,fast,high,heuristic,,,
output_basslines/Tom_Jones/Its_Not_Unusual.json,joyful,joyful,185.0,major,C,3.034,fast,med,pred@≥0.68,joyful,0.729624,
output_basslines/Tom_Jones/Kiss.json,joyful,joyful,117.0,major,F,5.576,fast,high,heuristic,,,
output_basslines/Tom_Jones/Love_Me_Tonight.json,angry,angry,120.0,minor,G,10.832,fast,high,heuristic,,,
output_basslines/Tom_Jones/Memphis.json,joyful,joyful,171.0,major,C,4.453,fast,high,heuristic,,,
output_basslines/Tom_Jones/Shes_a_Lady.json,joyful,joyful,133.0,major,G,4.532,fast,high,heuristic,,,
output_basslines/Tom_McDermott/Heavy_Henry.json,calm_easygoing,easygoing,108.0,major,B-,6.649,med,high,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/American_Girl.json,angry,angry,130.0,minor,A,4.076,fast,high,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/Dont_Come_Around_Here_No_More.json,calm_easygoing,easygoing,105.0,major,F,3.095,med,med,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/Free_Fallin.json,neutral,neutral,84.0,major,F,2.505,slow,med,neutral,calm,0.647818,
output_basslines/Tom_Petty_and_The_Heartbreakers/Free_Falling.json,calm_easygoing,easygoing,94.0,major,F,4.09,med,high,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/I_Wont_Back_Down.json,joyful,joyful,116.0,major,G,7.402,fast,high,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/Mary_Janes_Last_Dance.json,melancholic_wistful,wistful,90.0,minor,A,4.35,med,high,heuristic,,,
output_basslines/Tom_Petty_and_The_Heartbreakers/Refugee.json,angry,angry,120.0,minor,F#,3.464,fast,med,pred@≥0.68,angry,0.716029,
output_basslines/Tom_Petty_and_The_Heartbreakers/Runnin_Down_a_Dream.json,joyful,joyful,170.0,major,A,4.007,fast,high,heuristic,,,
output_basslines/Tom_Turpin/St._Louis_Rag.json,melancholic_wistful,wistful,100.0,minor,G,8.721,med,high,heuristic,,,
output_basslines/Tommy_James/Draggin_the_Line.json,joyful,joyful,112.0,major,F#,8.366,fast,high,heuristic,,,
output_basslines/Tommy_James/I_Think_Were_Alone_Now.json,joyful,joyful,120.0,major,D,8.798,fast,high,heuristic,,,
output_basslines/Tommy_Roe/Dizzy.json,calm_easygoing,easygoing,104.0,major,F,5.948,med,high,heuristic,,,
output_basslines/Tommy_Roe/Little_Miss_Goody_Two_Shoes.json,angry,angry,176.0,minor,G,3.94,fast,high,heuristic,,,
output_basslines/Tommy_Roe/Sweet_Pea.json,joyful,joyful,120.0,major,C,7.75,fast,high,heuristic,,,
output_basslines/Toni_Basil/Mickey.json,joyful,joyful,156.0,major,E,4.328,fast,high,heuristic,,,
output_basslines/Toni_Braxton/Breathe_Again.json,calm_easygoing,calm,80.0,major,C,2.452,slow,low,heuristic,,,
output_basslines/Toni_Braxton/He_Wasnt_Man_Enough.json,melancholic_wistful,wistful,95.0,minor,E,9.499,med,high,heuristic,,,
output_basslines/Toni_Braxton/Un-Break_My_Heart.json,angry,angry,110.0,minor,D,2.566,fast,med,pred@≥0.68,angry,0.689062,
output_basslines/Toni_Braxton/Youre_Makin_Me_High.json,melancholic_wistful,wistful,92.5,minor,B-,3.919,med,high,heuristic,,,
output_basslines/Tony_Joe_White/Steamy_Windows.json,angry,angry,134.0,minor,A,5.022,fast,high,heuristic,,,
output_basslines/Tony_Orlando/Candida.json,joyful,joyful,125.0,major,D,4.211,fast,high,heuristic,,,
output_basslines/Tony_Orlando/He_Dont_Love_You_Like_I_Love_You_.json,joyful,joyful,115.0,major,G,2.578,fast,med,pred@≥0.68,joyful,0.725433,
output_basslines/Tony_Orlando/Knock_Three_Times.json,joyful,joyful,122.0,major,F,5.511,fast,high,heuristic,,,
output_basslines/Tool/Flood.json,angry,angry,144.0,minor,D,7.339,fast,high,heuristic,,,
output_basslines/Tool/H..json,melancholic_wistful,wistful,100.0,minor,D,4.524,med,high,heuristic,,,
output_basslines/Tool/Intermission.json,angry,angry,193.0,minor,D,2.605,fast,med,pred@≥0.68,angry,0.689888,
output_basslines/Tool/Intolerance.json,angry,angry,194.0,minor,G,4.683,fast,high,heuristic,,,
output_basslines/Tool/Prison_Sex.json,melancholic_wistful,wistful,90.0,minor,E,9.77,med,high,heuristic,,,
output_basslines/Tool/Sober.json,angry,angry,156.0,minor,G,8.651,fast,high,heuristic,,,
output_basslines/Tori_Amos/Cornflake_Girl.json,angry,angry,134.0,minor,D,3.21,fast,med,pred@≥0.68,angry,0.697923,
output_basslines/Tori_Amos/Flying_Dutchman.json,calm_easygoing,easygoing,105.0,major,F,15.591,med,high,heuristic,,,
output_basslines/Tori_Amos/Silent_All_These_Years.json,joyful,joyful,150.0,major,E,4.875,fast,high,heuristic,,,
output_basslines/Tornados/Telstar.json,joyful,joyful,142.0,major,A,5.847,fast,high,heuristic,,,
"output_basslines/Torriani,_Vico/La_Pastorella.json",calm_easygoing,easygoing,98.0,major,F,3.907,med,high,heuristic,,,
output_basslines/Toto/A_Secret_Love.json,joyful,joyful,120.0,major,G,3.443,fast,med,pred@≥0.68,joyful,0.725433,
output_basslines/Toto/A_Thousand_Years.json,calm_easygoing,easygoing,92.0,major,B-,3.35,med,med,heuristic,,,
output_basslines/Toto/Africa.json,calm_easygoing,easygoing,94.0,major,A,5.374,med,high,heuristic,,,
output_basslines/Toto/Dont_Chain_My_Heart.json,calm_easygoing,easygoing,107.0,major,D,6.652,med,high,heuristic,,,
output_basslines/Toto/Georgy_Porgy.json,calm_easygoing,easygoing,98.0,major,G,5.663,med,high,heuristic,,,
output_basslines/Toto/Hold_The_Line.json,calm_easygoing,easygoing,96.0,major,A,4.881,med,high,heuristic,,,
output_basslines/Toto/I_Will_Remember.json,melancholic_wistful,wistful,97.0,minor,C,1.835,med,low,heuristic,,,
output_basslines/Toto/Make_Believe.json,joyful,joyful,142.0,major,D,2.97,fast,med,pred@≥0.68,joyful,0.734577,
output_basslines/Toto/Pamela.json,calm_easygoing,easygoing,97.0,major,C,7.001,med,high,heuristic,,,
output_basslines/Toto/Somewhere_Tonight.json,angry,angry,133.0,minor,B,4.379,fast,high,heuristic,,,
output_basslines/Toto/Stop_Loving_You.json,calm_easygoing,easygoing,102.0,major,F,7.508,med,high,heuristic,,,
output_basslines/Toussaint/Besame_mucho.json,angry,angry,125.0,minor,D,7.081,fast,high,heuristic,,,
output_basslines/Tower_of_Power/Soul_With_A_Capital_S.json,angry,angry,119.0,minor,A,10.667,fast,high,heuristic,,,
output_basslines/Toys/A_Lovers_Concerto.json,joyful,joyful,138.0,major,C,7.348,fast,high,heuristic,,,
output_basslines/Tozzi/Aria_e_cielo.json,angry,angry,137.0,minor,A,6.555,fast,high,heuristic,,,
output_basslines/Tozzi/Conchiglia_di_diamante.json,joyful,joyful,110.0,major,C,7.611,fast,high,heuristic,,,
output_basslines/Tozzi/Equivocando.json,melancholic_wistful,melancholic,89.0,minor,F,1.268,slow,low,heuristic,,,
output_basslines/Tozzi/Gente_di_mare.json,angry,angry,110.0,minor,B,4.0,fast,high,heuristic,,,
output_basslines/Tozzi/Gli_altri_siamo_noi.json,joyful,joyful,120.0,major,B-,9.046,fast,high,heuristic,,,
output_basslines/Tozzi/Gli_innamorati.json,calm_easygoing,easygoing,97.0,major,F,7.698,med,high,heuristic,,,
output_basslines/Tozzi/Gloria.json,joyful,joyful,132.0,major,D,7.603,fast,high,heuristic,,,
output_basslines/Tozzi/Io_muoio_di_te.json,joyful,joyful,124.0,major,B-,7.536,fast,high,heuristic,,,
output_basslines/Tozzi/Notte_rosa.json,angry,angry,135.01,minor,D,5.41,fast,high,heuristic,,,
output_basslines/Tozzi/Qualcosa_qualcuno.json,calm_easygoing,easygoing,99.0,major,C,3.963,med,high,heuristic,,,
output_basslines/Tozzi/Se_non_avessi_te.json,calm_easygoing,easygoing,102.0,major,C,3.123,med,med,heuristic,,,
output_basslines/Tozzi/Stella_stai.json,joyful,joyful,131.0,major,B-,7.164,fast,high,heuristic,,,
output_basslines/Tozzi/Tu.json,calm_easygoing,easygoing,104.0,major,A,6.642,med,high,heuristic,,,
output_basslines/Tracey_Ullman/They_Dont_Know.json,joyful,joyful,125.0,major,C,4.734,fast,high,heuristic,,,
output_basslines/Tracy_Byrd/Watermelon_Crawl.json,joyful,joyful,134.0,major,C,14.637,fast,high,heuristic,,,
output_basslines/Tracy_Chapman/Give_Me_One_Reason.json,calm_easygoing,easygoing,102.0,major,B,4.292,med,high,heuristic,,,
output_basslines/Traffic/Coloured_Rain.json,calm_easygoing,easygoing,90.0,major,G,1.882,med,low,heuristic,,,
output_basslines/Traffic/Feelin_All_Right.json,calm_easygoing,easygoing,92.0,major,F,7.252,med,high,heuristic,,,
output_basslines/Traffic/Hole_in_My_Shoe.json,melancholic_wistful,wistful,102.0,minor,E,2.934,med,med,heuristic,,,
output_basslines/Traffic/John_Barleycorn_Must_Die_.json,angry,angry,120.0,minor,D,4.943,fast,high,heuristic,,,
output_basslines/Traffic/Paper_Sun.json,joyful,joyful,128.0,major,G,5.816,fast,high,heuristic,,,
output_basslines/Traffic/Smiling_Phases.json,melancholic_wistful,wistful,103.0,minor,C,5.089,med,high,heuristic,,,
output_basslines/Traffic/The_Low_Spark_of_High_Heeled_Boys.json,calm_easygoing,easygoing,104.0,major,G,2.88,med,med,heuristic,,,
output_basslines/Trance/Breathe.json,angry,angry,130.0,minor,E-,22.422,fast,high,heuristic,,,
output_basslines/Trance/Dream_Mission.json,angry,angry,142.0,minor,B,10.607,fast,high,heuristic,,,
output_basslines/Trance/Eternity.json,joyful,joyful,150.0,major,B,6.857,fast,high,heuristic,,,
output_basslines/Trance/I_Dont_Wanna_Lose_Your_Love..._Again.json,joyful,joyful,138.0,major,F#,6.724,fast,high,heuristic,,,
output_basslines/Trans-X/Living_on_Video.json,angry,angry,138.04,minor,C,7.534,fast,high,heuristic,,,
output_basslines/Traveling_Wilburys/Handle_With_Care.json,joyful,joyful,120.0,major,G,7.88,fast,high,heuristic,,,
output_basslines/Travis_Tritt/Double_Trouble.json,joyful,joyful,174.0,major,C,9.235,fast,high,heuristic,,,
output_basslines/Trinere/Trinere_All_Night.json,melancholic_wistful,wistful,98.0,minor,C,8.015,med,high,heuristic,,,
output_basslines/Trini_Lopez/Cielito_Lindo.json,angry,angry,160.0,minor,D,5.984,fast,high,heuristic,,,
output_basslines/Trini_Lopez/Shame_and_Scandal_in_the_Family.json,angry,angry,143.0,minor,G#,4.348,fast,high,heuristic,,,
output_basslines/Trio_Rio/New_York-Rio-Tokio.json,joyful,joyful,120.0,major,D,4.023,fast,high,heuristic,,,
output_basslines/Trisha_Yearwood/Shes_in_Love_With_the_Boy.json,joyful,joyful,130.0,major,E-,9.364,fast,high,heuristic,,,
output_basslines/Trisha_Yearwood/There_Goes_My_Baby.json,calm_easygoing,easygoing,109.0,major,C,3.46,med,med,heuristic,,,
output_basslines/Trovato/E_successo_a_noi.json,melancholic_wistful,melancholic,73.0,minor,A,1.867,slow,low,heuristic,,,
output_basslines/Trovato/Insieme_senza_parole.json,calm_easygoing,easygoing,101.0,major,B-,5.82,med,high,heuristic,,,
output_basslines/Tupac/California_Love_remix_.json,melancholic_wistful,wistful,91.2,minor,G,11.997,med,high,heuristic,,,
output_basslines/Tupac/I_Aint_Mad_Atcha.json,calm_easygoing,calm,85.0,major,E-,2.226,slow,low,heuristic,,,
output_basslines/Tupac/I_Aint_Mad_at_Cha.json,calm_easygoing,calm,85.0,major,E-,2.226,slow,low,heuristic,,,
output_basslines/Tupac/Nothing_to_Lose.json,angry,angry,208.0,minor,G,2.601,fast,med,pred@≥0.68,angry,0.685484,
output_basslines/Turtles/Elenore.json,joyful,joyful,122.0,major,E,3.354,fast,med,pred@≥0.68,joyful,0.738219,
output_basslines/Turtles/Happy_Thogether.json,angry,angry,119.0,minor,B,13.094,fast,high,heuristic,,,
output_basslines/Turtles/It_Aint_Me_Babe.json,joyful,joyful,118.0,major,G,4.174,fast,high,heuristic,,,
output_basslines/Turtles/It_Aint_Me_Baby.json,joyful,joyful,126.0,major,G,3.467,fast,med,pred@≥0.68,joyful,0.725433,
output_basslines/Turtles/Shed_Rather_Be_With_Me.json,angry,angry,127.0,minor,E,6.985,fast,high,heuristic,,,
output_basslines/Turtles/You_Baby.json,joyful,joyful,125.0,major,B,6.794,fast,high,heuristic,,,
output_basslines/Twila_Paris/How_Beautiful.json,calm_easygoing,easygoing,106.0,major,A,1.632,med,low,heuristic,,,
output_basslines/Tyner_Mccoy/Old_Devil_Moon.json,joyful,joyful,170.0,major,C,4.161,fast,high,heuristic,,,
output_basslines/Type_O_Negative/Love_You_to_Death.json,joyful,joyful,111.0,major,F#,4.011,fast,high,heuristic,,,
output_basslines/Typically_Tropical/Barbados.json,calm_easygoing,easygoing,102.0,major,C,7.013,med,high,heuristic,,,
output_basslines/U2/Angel_of_Harlem.json,calm_easygoing,easygoing,106.0,major,F,5.213,med,high,heuristic,,,
output_basslines/U2/Babyface.json,calm_easygoing,easygoing,100.0,major,G,4.157,med,high,heuristic,,,
output_basslines/U2/Bad.json,calm_easygoing,easygoing,100.0,major,D,2.566,med,med,heuristic,,,
output_basslines/U2/Beautiful_Day.json,joyful,joyful,138.0,major,D,6.458,fast,high,heuristic,,,
output_basslines/U2/Desire.json,calm_easygoing,easygoing,104.0,major,A-,5.413,med,high,heuristic,,,
output_basslines/U2/Dirty_Day.json,calm_easygoing,easygoing,98.0,major,C,5.732,med,high,heuristic,,,
output_basslines/U2/Discotheque.json,joyful,joyful,118.0,major,G,5.606,fast,high,heuristic,,,
output_basslines/U2/Do_You_Feel_Loved.json,angry,angry,113.0,minor,D,6.951,fast,high,heuristic,,,
output_basslines/U2/Electrical_Storm.json,calm_easygoing,easygoing,98.0,major,A,4.569,med,high,heuristic,,,
output_basslines/U2/Elevation.json,calm_easygoing,easygoing,108.0,major,A,7.1,med,high,heuristic,,,
output_basslines/U2/Gone.json,melancholic_wistful,wistful,92.0,minor,E,7.844,med,high,heuristic,,,
output_basslines/U2/I_Still_Havent_Found_What_Im_Looking_For.json,calm_easygoing,easygoing,102.0,major,C#,4.357,med,high,heuristic,,,
output_basslines/U2/I_Will_Follow.json,angry,angry,155.0,minor,E-,6.565,fast,high,heuristic,,,
output_basslines/U2/If_God_Will_Send_His_Angels.json,melancholic_wistful,wistful,90.0,minor,E-,5.719,med,high,heuristic,,,
output_basslines/U2/Lemon.json,angry,angry,117.0,minor,E-,6.902,fast,high,heuristic,,,
output_basslines/U2/Mysterious_Ways.json,calm_easygoing,easygoing,100.0,major,B-,5.847,med,high,heuristic,,,
output_basslines/U2/New_Years_Day.json,joyful,joyful,132.0,major,B,7.234,fast,high,heuristic,,,
output_basslines/U2/October.json,melancholic_wistful,wistful,100.0,minor,D,2.103,med,low,heuristic,,,
output_basslines/U2/Please.json,melancholic_wistful,wistful,100.0,minor,B,5.297,med,high,heuristic,,,
output_basslines/U2/Pride.json,calm_easygoing,easygoing,106.0,major,E,10.471,med,high,heuristic,,,
output_basslines/U2/Running_to_Stand_Still.json,calm_easygoing,easygoing,93.0,major,G,2.563,med,med,heuristic,,,
output_basslines/U2/Satellite_of_Love.json,joyful,joyful,117.0,major,G,3.639,fast,high,heuristic,,,
"output_basslines/U2/Stay_Faraway,_So_Close_.json",calm_easygoing,easygoing,95.0,major,E-,5.301,med,high,heuristic,,,
output_basslines/U2/Sunday_Bloody_Sunday.json,calm_easygoing,easygoing,107.0,major,G,9.524,med,high,heuristic,,,
output_basslines/U2/The_Fly.json,joyful,joyful,115.0,major,A,8.244,fast,high,heuristic,,,
output_basslines/U2/The_Unforgettable_Fire.json,joyful,joyful,126.0,major,F,6.624,fast,high,heuristic,,,
output_basslines/U2/Wake_Up_Dead_Man.json,melancholic_wistful,wistful,101.0,minor,G#,4.066,med,high,heuristic,,,
output_basslines/U2/When_Love_Comes_to_Town.json,joyful,joyful,118.0,major,A,5.655,fast,high,heuristic,,,
output_basslines/U2/With_or_Without_You.json,joyful,joyful,120.0,major,E-,7.323,fast,high,heuristic,,,
output_basslines/U2/Zooropa.json,calm_easygoing,easygoing,93.0,major,A,8.653,med,high,heuristic,,,
output_basslines/U96/Club_Bizarre.json,angry,angry,160.0,minor,E,3.264,fast,med,pred@≥0.68,angry,0.694888,
output_basslines/U96/Das_Boot.json,joyful,joyful,122.0,major,F,22.448,fast,high,heuristic,,,
output_basslines/U96/Inside_Your_Dreams.json,angry,angry,126.0,minor,G,10.419,fast,high,heuristic,,,
output_basslines/U96/Love_Religion.json,angry,angry,162.0,minor,F,7.17,fast,high,heuristic,,,
output_basslines/U96/Night_in_Motion.json,angry,angry,126.0,minor,E,5.358,fast,high,heuristic,,,
output_basslines/UB40/Groovin.json,calm_easygoing,easygoing,99.0,major,A-,7.286,med,high,heuristic,,,
output_basslines/UB40/Higher_Ground.json,calm_easygoing,easygoing,101.0,major,G,8.486,med,high,heuristic,,,
output_basslines/UB40/Ill_Be_Your_Baby_Tonight.json,calm_easygoing,easygoing,93.0,major,C#,8.013,med,high,heuristic,,,
output_basslines/UB40/Kingston_Town.json,calm_easygoing,easygoing,102.0,major,A-,7.867,med,high,heuristic,,,
output_basslines/UB40/Maybe_Tomorrow.json,joyful,joyful,188.01,major,G,4.29,fast,high,heuristic,,,
output_basslines/UB40/Red_Red_Wine.json,calm_easygoing,easygoing,93.0,major,C#,8.013,med,high,heuristic,,,
output_basslines/UB40/So_Here_I_Am.json,melancholic_wistful,wistful,93.0,minor,F,7.349,med,high,heuristic,,,
output_basslines/UZEB/New_Hit.json,joyful,joyful,113.0,major,C,5.712,fast,high,heuristic,,,
output_basslines/UZEB/Noisy_Nights.json,joyful,joyful,114.0,major,B,6.36,fast,high,heuristic,,,
output_basslines/Ugly_Kid_Joe/Everything_About_You.json,joyful,joyful,120.0,major,C#,5.663,fast,high,heuristic,,,
output_basslines/Ugly_Kid_Joe/Neighbor.json,angry,angry,153.85,minor,F#,4.812,fast,high,heuristic,,,
"output_basslines/Urban_Cookie_Collective/The_Key,_the_Secret.json",joyful,joyful,120.0,major,B-,2.888,fast,med,pred@≥0.68,joyful,0.731115,
output_basslines/Uriah_Heep/Easy_Livin.json,angry,angry,126.0,minor,B,7.877,fast,high,heuristic,,,
output_basslines/Uriah_Heep/The_Wizard.json,joyful,joyful,167.0,major,F#,4.249,fast,high,heuristic,,,
output_basslines/Us3/Cantaloop.json,joyful,joyful,117.0,major,A-,3.772,fast,high,heuristic,,,
output_basslines/VOF_de_Kunst/Een_kopje_koffie.json,joyful,joyful,118.0,major,G,12.071,fast,high,heuristic,,,
output_basslines/Valens_Ritchie/La_Bamba.json,joyful,joyful,150.0,major,C,6.188,fast,high,heuristic,,,
output_basslines/Van_Halen/Aftershock.json,angry,angry,138.0,minor,E,14.808,fast,high,heuristic,,,
output_basslines/Van_Halen/Aint_Talkin_bout_Love.json,angry,angry,135.0,minor,A,6.33,fast,high,heuristic,,,
output_basslines/Van_Halen/And_the_Cradle_Will_Rock....json,joyful,joyful,114.0,major,F,13.395,fast,high,heuristic,,,
output_basslines/Van_Halen/Beautiful_Girls.json,melancholic_wistful,wistful,104.0,minor,E,7.921,med,high,heuristic,,,
output_basslines/Van_Halen/Cathedral.json,angry,angry,114.0,minor,E,3.341,fast,med,pred@≥0.68,angry,0.690423,
output_basslines/Van_Halen/Finish_What_Ya_Started.json,joyful,joyful,120.0,major,A,5.553,fast,high,heuristic,,,
output_basslines/Van_Halen/Ice_Cream_Man.json,joyful,joyful,172.08,major,A,6.096,fast,high,heuristic,,,
output_basslines/Van_Halen/Ill_Wait.json,angry,angry,114.0,minor,D,7.309,fast,high,heuristic,,,
output_basslines/Van_Halen/Jamies_Cryin.json,joyful,joyful,126.0,major,A,14.553,fast,high,heuristic,,,
output_basslines/Van_Halen/Jump.json,joyful,joyful,129.0,major,F,7.664,fast,high,heuristic,,,
output_basslines/Van_Halen/Me_Wise_Magic.json,melancholic_wistful,wistful,101.0,minor,E,10.734,med,high,heuristic,,,
output_basslines/Van_Halen/Mean_Street.json,melancholic_wistful,wistful,100.0,minor,D,11.19,med,high,heuristic,,,
output_basslines/Van_Halen/Panama.json,joyful,joyful,144.0,major,A,3.012,fast,med,pred@≥0.68,joyful,0.730817,
output_basslines/Van_Halen/Pleasure_Dome.json,angry,angry,140.0,minor,F#,10.289,fast,high,heuristic,,,
output_basslines/Van_Halen/Right_Now.json,calm_easygoing,easygoing,96.0,major,F,5.495,med,high,heuristic,,,
output_basslines/Van_Halen/Runnin_With_the_Devil.json,melancholic_wistful,wistful,97.0,minor,E,9.976,med,high,heuristic,,,
output_basslines/Van_Halen/When_Its_Love.json,calm_easygoing,easygoing,100.0,major,D,6.38,med,high,heuristic,,,
output_basslines/Van_McCoy/The_Hustle.json,joyful,joyful,111.0,major,F,4.078,fast,high,heuristic,,,
output_basslines/Van_Morrison/Brown_Eyed_Girl.json,joyful,joyful,148.0,major,G,4.337,fast,high,heuristic,,,
output_basslines/Van_Morrison/Domino.json,joyful,joyful,140.0,major,E-,6.164,fast,high,heuristic,,,
output_basslines/Van_Morrison/Here_Comes_the_Night.json,angry,angry,130.0,minor,A,4.973,fast,high,heuristic,,,
output_basslines/Van_Morrison/Into_the_Mystic.json,joyful,joyful,160.0,major,E-,3.423,fast,med,pred@≥0.68,joyful,0.727124,
output_basslines/Van_Morrison/Moondance.json,angry,angry,130.0,minor,A,4.973,fast,high,heuristic,,,
output_basslines/Van_Morrison/Someone_Like_You.json,joyful,joyful,120.0,major,D,3.591,fast,high,heuristic,,,
output_basslines/Vanessa_Williams/Save_The_Best_For_Last.json,calm_easygoing,easygoing,96.0,major,E-,1.674,med,low,heuristic,,,
output_basslines/Vangelis/Bladerunner.json,angry,angry,130.0,minor,C,21.261,fast,high,heuristic,,,
output_basslines/Vangelis/Chung_Kuo.json,calm_easygoing,easygoing,100.0,major,C#,2.016,med,low,heuristic,,,
output_basslines/Vangelis/I_Hear_You_Now.json,angry,angry,112.0,minor,B,11.0,fast,high,heuristic,,,
output_basslines/Vangelis/Movement_2.json,joyful,joyful,120.0,major,F,10.909,fast,high,heuristic,,,
output_basslines/Vangelis/Voices.json,angry,angry,115.01,minor,C#,13.538,fast,high,heuristic,,,
output_basslines/Vanilla_Fudge/You_Keep_Me_Hangin_On.json,melancholic_wistful,wistful,90.0,minor,A,4.035,med,high,heuristic,,,
output_basslines/Vanilla_Ice/Ice_Ice_Baby.json,joyful,joyful,115.0,major,G,5.407,fast,high,heuristic,,,
output_basslines/Vaughan_Sarah/Just_a_Gigolo.json,joyful,joyful,140.0,major,A-,4.529,fast,high,heuristic,,,
output_basslines/Vaughn/Blue_Tango.json,joyful,joyful,118.0,major,D,8.029,fast,high,heuristic,,,
output_basslines/Vaughn/Isle_of_Capri.json,calm_easygoing,easygoing,106.0,major,F,5.001,med,high,heuristic,,,
output_basslines/Vaughn/Petite_Fleur.json,melancholic_wistful,wistful,103.0,minor,G#,2.536,med,med,heuristic,,,
output_basslines/Vega/Toms_Diner_reprise_.json,melancholic_wistful,wistful,98.0,minor,F#,2.004,med,low,heuristic,,,
output_basslines/Venditti_Antonello/Benvenuti_in_paradiso.json,calm_easygoing,easygoing,95.0,major,D,16.75,med,high,heuristic,,,
output_basslines/Venditti_Antonello/Ricordati_di_me.json,calm_easygoing,easygoing,90.0,major,A,3.768,med,high,heuristic,,,
output_basslines/Vengaboys/Boom_Boom_Boom.json,joyful,joyful,138.0,major,B,11.362,fast,high,heuristic,,,
output_basslines/Vengaboys/Uncle_John_From_Jamaica.json,calm_easygoing,easygoing,104.0,major,C,12.372,med,high,heuristic,,,
output_basslines/Vengaboys/Up_Down.json,joyful,joyful,136.0,major,B,22.652,fast,high,heuristic,,,
output_basslines/Vengaboys/We_Like_to_Party.json,joyful,joyful,136.0,major,A-,6.097,fast,high,heuristic,,,
output_basslines/Vengaboys/Were_Going_to_Ibiza.json,calm_easygoing,easygoing,105.0,major,C#,14.229,med,high,heuristic,,,
output_basslines/Vera/At_This_Moment.json,calm_easygoing,calm,88.0,major,F#,2.078,slow,low,heuristic,,,
output_basslines/Vera_Lynn/Land_of_Hope_and_Glory.json,calm_easygoing,easygoing,90.0,major,E-,11.235,med,high,heuristic,,,
output_basslines/Vertical_Horizon/Everything_You_Want.json,melancholic_wistful,wistful,94.0,minor,G#,19.799,med,high,heuristic,,,
output_basslines/Vertical_Horizon/We_Are.json,angry,angry,110.0,minor,F,6.301,fast,high,heuristic,,,
output_basslines/Veruca_Salt/Seether.json,angry,angry,140.0,minor,B-,7.257,fast,high,heuristic,,,
output_basslines/Veruca_Salt/Volcano_Girls.json,angry,angry,131.0,minor,E,7.128,fast,high,heuristic,,,
output_basslines/Vicki_Brown/Stay_With_Me_Till_the_Morning.json,calm_easygoing,easygoing,90.0,major,B-,4.269,med,high,heuristic,,,
output_basslines/Victoria_Williams/Boogieman.json,joyful,joyful,160.0,major,B-,7.5,fast,high,heuristic,,,
output_basslines/Village_People/Go_West.json,joyful,joyful,115.0,major,C,10.69,fast,high,heuristic,,,
output_basslines/Village_People/In_the_Navy.json,angry,angry,130.0,minor,G,7.865,fast,high,heuristic,,,
output_basslines/Village_People/Macho_Man_live_.json,joyful,joyful,133.0,major,B-,13.021,fast,high,heuristic,,,
